"SortIndex","VirtualDistance (m)","DepthOfCover (m)","ACVG_VSS_DB","Attenuation","DCVGPercentIR","CPCIPS_OnPotential","CPCIPS_InstantOffPotential","ACPSP_OnPotential","Latitude","Longitude","Pipe_Top_Elevation (m)","Pipe_Center_Elevation (m)","Pipe_Bottom_Elevation (m)","ALIASList","FeatureID","ROWALIASList","Comment"
5124,20294.5428867045,1.058,60,0,0,-0.665,-0.635,0.01,26.492251441438,90.7413427278358,34.523,34.3452,34.1674,,9000,,
5125,20295.9633971948,1.102,59,0,0,-0.659,-0.627,0.01,26.49225115875,90.7413565649167,34.467,34.2892,34.1114,,9000,,
5126,20297.3294940203,1.108,59,0,0,-0.663,-0.632,0.01,26.4922511408961,90.7413706498138,34.42,34.2422,34.0644,,9000,,
5127,20298.7623665144,1.036,59,0,0,-0.664,-0.63,0.011,26.4922511151097,90.7413850053761,34.482,34.3042,34.1264,,9000,,
5128,20300.0767308809,1.062,58,0,0,-0.671,-0.636,0.011,26.4922510914447,90.7413981792512,34.44,34.2622,34.0844,,9000,,
5129,20301.5102232728,1.048,58,2.94613030239792,0,-0.674,-0.641,0.01,26.492251065646,90.7414125401537,34.504,34.3262,34.1484,,9000,,
5130,20303.0374125029,1.06,60,1.81955292304388,0,-0.669,-0.634,0.011,26.4922510381346,90.7414278535458,34.483,34.3052,34.1274,,9000,,
5131,20304.178521662,1.03,58,1.63328316245419,0,-0.685,-0.646,0.01,26.4922510175757,90.7414392964466,34.491,34.3132,34.1354,,9000,,
5132,20305.7079009347,1.05,59,2.58848875840796,0,-0.682,-0.648,0.011,26.4922509900202,90.7414546327767,34.479,34.3012,34.1234,,9000,,
5133,20307.14769808,1.11,60,2.21354192925404,0,-0.685,-0.643,0.013,26.4922509640767,90.7414690711132,34.473,34.2952,34.1174,,9000,,
5134,20308.6672640655,1.08600000000001,59,1.81860741857588,0,-0.691,-0.654,0.013,26.4922509367223,90.7414842937891,34.542,34.3642,34.1864,,9000,,
5135,20309.9842337694,1.08600000000001,59,1.70603829769882,0,-0.702,-0.652,0.015,26.4922509130011,90.7414974938048,34.584,34.4062,34.2284,,9000,,
5136,20311.6370791411,1.112,60,2.47014169787846,0,-0.702,-0.658,0.013,26.4922508832701,90.7415140371491,34.686,34.5082,34.3304,,9000,,
5137,20312.9698607224,1.108,60,3.11903348496309,0,-0.698,-0.659,0.011,26.4922508593311,90.7415273568469,34.796,34.6182,34.4404,,9000,,
5138,20314.3866759591,1.082,60,1.61790265218995,0,-0.685,-0.649,0.01,26.4922508270833,90.7415411582083,34.857,34.6792,34.5014,,9000,,
5139,20315.8956373263,1.104,60,2.24573323352363,0,-0.674,-0.64,0.009,26.492251264245,90.7415566675374,34.908,34.7302,34.5524,,9000,,
5140,20317.1835489678,1.1,60,1.71899319671872,0,-0.676,-0.642,0.01,26.4922516300071,90.7415695125253,35.036,34.8582,34.6804,,9000,,
5141,20318.585330821,1.114,60,2.55419276078793,0,-0.67,-0.642,0.011,26.4922520293338,90.7415835362943,35.122,34.9442,34.7664,,9000,,
5142,20320.0149007178,1.15600000000001,60,1.97716075947098,0,-0.674,-0.638,0.009,26.4922524360895,90.7415978210108,35.01,34.8322,34.6544,,9000,,
5143,20321.2830671583,1.12,60,2.12886748377429,0,-0.673,-0.635,0.011,26.4922527980283,90.7416105318605,35.016,34.8382,34.6604,,9000,,
5144,20322.5073483953,1.066,59,2.39979971802563,0,-0.701,-0.663,0.012,26.4922531472585,90.7416227964344,34.976,34.7982,34.6204,,9000,,
5145,20323.9538714301,1.062,58,2.18903733100967,0,-0.71,-0.67,0.012,26.492253559975,90.7416372906266,34.94,34.7622,34.5844,,9000,,
5146,20325.3173535985,1.038,59,1.9034106367292,0,-0.72,-0.416,0.013,26.4922539391667,90.7416504505833,35.115,34.9372,34.7594,,9000,,
5147,20326.7523906293,0.948,59,2.09018233284265,0,-0.742,-0.691,0.013,26.4922525179169,90.7416651351067,35.057,34.8792,34.7014,,9000,,
5148,20328.3358667695,0.859999999999999,58,1.79530306695254,0,-0.729,-0.676,0.011,26.4922509414635,90.7416809121348,35.098,34.9202,34.7424,,9000,,
5149,20329.7793002092,0.870000000000005,57,1.66331219527391,0,-0.724,-0.164,0.083,26.4922495049922,90.7416952882172,35.043,34.8652,34.6874,,9000,,
5150,20331.2032229941,0.908000000000001,59,1.12058738169386,0,-0.703,-0.073,0.01,26.4922480870072,90.7417094792751,35.026,34.8482,34.6704,,9000,,
5151,20332.5797831274,0.952000000000005,59,0.975691278922385,0,-0.702,-0.367,0.022,26.4922467187663,90.7417231724851,34.94,34.7622,34.5844,,9000,,
5152,20333.8983515923,0.974000000000004,59,1.53173079278437,0,-0.71,-0.493,0.009,26.4922454078998,90.7417362914858,34.862,34.6842,34.5064,,9000,,
5153,20335.4915617762,0.988,58,2.76075478962675,0,-0.709,-0.674,0.009,26.4922438212606,90.7417521703714,34.85,34.6722,34.4944,,9000,,
5154,20336.9528843531,0.974000000000004,58,1.67809173382949,0,-0.717,-0.084,0.066,26.4922423678401,90.7417667160039,34.775,34.5972,34.4194,,9000,,
5155,20338.3359224682,0.980000000000004,60,2.2417304850413,0,-0.726,-0.684,0.012,26.4922409905347,90.7417804998732,34.761,34.5832,34.4054,,9000,,
5156,20339.6519660326,0.969999999999999,60,2.64725908412064,0,-0.72,-0.677,0.011,26.4922396810649,90.7417936048415,34.705,34.5272,34.3494,,9000,,
5157,20341.0015334805,1.02,59,2.96068328674472,0,-0.729,-0.686,0.013,26.4922383375253,90.7418070507623,34.668,34.4902,34.3124,,9000,,
5158,20342.1271251442,1.098,60,2.67030301275339,0,-0.725,-0.679,0.01,26.4922372190968,90.7418182437975,34.592,34.4142,34.2364,,9000,,
5159,20343.5615363868,1.052,59,2.29601960581203,0,-0.74,-0.535,0.017,26.4922357917617,90.7418325283032,34.533,34.3552,34.1774,,9000,,
5160,20345.2426418443,1.056,60,2.02268799438274,0,-0.73,-0.682,0.012,26.4922341175452,90.7418492835338,34.526,34.3482,34.1704,,9000,,
5161,20346.4221910233,0.996000000000002,59,2.32144603305454,0,-0.73,-0.502,0.013,26.4922329364444,90.7418606432222,34.555,34.3772,34.1994,,9000,,
5162,20347.9399368127,1.076,59,2.72807937087829,0,-0.728,-0.682,0.011,26.4922316429563,90.7418761846411,34.524,34.3462,34.1684,,9000,,
5163,20349.2267485683,1.088,60,2.03640377402418,0,-0.732,-0.687,0.011,26.4922305403917,90.7418890301046,34.512,34.3342,34.1564,,9000,,
5164,20350.7037092738,1.024,59,2.62023026073411,0,-0.753,-0.212,0.02,26.4922292752886,90.7419037692097,34.551,34.3732,34.1954,,9000,,
5165,20352.0057977211,1.046,60,1.74653646784459,0,-0.747,-0.686,0.015,26.492228159806,90.7419167651444,34.525,34.3472,34.1694,,9000,,
5166,20353.486399603,1.018,60,2.35685494306416,0,-0.752,-0.083,0.035,26.4922268911677,90.7419315454024,34.515,34.3372,34.1594,,9000,,
5167,20355.0359154235,1.046,59,2.07112808129566,0,-0.751,-0.697,0.011,26.4922255635115,90.7419470132286,34.5,34.3222,34.1444,,9000,,
5168,20356.3502300887,1.01600000000001,60,2.19804179997879,0,-0.75,-0.415,0.012,26.4922244373814,90.7419601331648,34.513,34.3352,34.1574,,9000,,
5169,20357.874173735,1.014,59,2.51846858234171,0,-0.757,-0.702,0.013,26.4922231326879,90.7419753334274,34.576,34.3982,34.2204,,9000,,
5170,20359.2204514965,1.03,60,2.48862120889141,0,-0.76,-0.702,0.016,26.4922219792804,90.7419887711257,34.553,34.3752,34.1974,,9000,,
5171,20360.6002940339,1.034,60,1.92577078223845,0,-0.773,-0.712,0.018,26.4922207970669,90.7420025444096,34.533,34.3552,34.1774,,9000,,
5172,20361.910636746,1.036,60,2.79994957741884,0,-0.776,-0.72,0.015,26.4922196744107,90.7420156238118,34.513,34.3352,34.1574,,9000,,
5173,20363.5819415567,1.076,61,2.50675096363604,0,-0.785,-0.726,0.015,26.4922182423264,90.7420323081571,34.512,34.3342,34.1564,,9000,,
5174,20364.8921825387,1.05,60,2.67440858100077,0,-0.782,-0.725,0.015,26.4922171196565,90.7420453876862,34.522,34.3442,34.1664,,9000,,
5175,20366.3223788837,1.042,61,2.24824604432927,0,-0.769,-0.652,0.013,26.4922158941967,90.7420596647408,34.532,34.3542,34.1764,,9000,,
5176,20367.6199277234,1.118,61,3.15569374098948,0,-0.782,-0.73,0.013,26.4922147824862,90.7420726165583,34.513,34.3352,34.1574,,9000,,
5177,20369.1161574132,1.09,60,2.59425045506614,0,-0.769,-0.652,0.013,26.4922135005044,90.7420875520801,34.495,34.3172,34.1394,,9000,,
5178,20370.6056525835,1.14,61,2.29014340215493,0,-0.774,-0.725,0.013,26.4922122242725,90.7421024205952,34.479,34.3012,34.1234,,9000,,
5179,20371.9981962123,1.082,60,2.31534692792704,0,-0.752,-0.698,0.01,26.4922110314848,90.7421163169407,34.517,34.3392,34.1614,,9000,,
5180,20373.2787072142,1.02200000000001,60,1.83226031752169,0,-0.753,-0.708,0.01,26.492209934442,90.742129097815,34.541,34.3632,34.1854,,9000,,
5181,20374.7629527371,1.06,60,2.00164165199794,0,-0.757,-0.712,0.012,26.4922086629077,90.742143911549,34.51,34.3322,34.1544,,9000,,
5182,20376.0669275729,1.078,61,2.31794296377794,0,-0.753,-0.701,0.011,26.4922075455654,90.7421569288885,34.512,34.3342,34.1564,,9000,,
5183,20377.5801388427,1.058,61,2.1562261516225,0,-0.75,-0.708,0.009,26.4922062491221,90.7421720327842,34.538,34.3602,34.1824,,9000,,
5184,20378.9050604452,1.066,61,1.54712644360999,0,-0.752,-0.692,0.011,26.4922051139836,90.7421852574231,34.56,34.3822,34.2044,,9000,,
5185,20380.2014065514,1.142,62,1.68244195266297,0,-0.756,-0.71,0.013,26.4922040060351,90.7421981652764,34.467,34.2892,34.1114,,9000,,
5186,20381.6683692225,1.094,61,2.8119988893251,0,-0.77,-0.721,0.015,26.4922027499747,90.7422127986507,34.524,34.3462,34.1684,,9000,,
5187,20383.2510169978,1.06,60,3.22430150810061,0,-0.765,-0.719,0.016,26.4922013874444,90.7422282012222,34.559,34.3812,34.2034,,9000,,
5188,20384.5826516808,1.04,61,2.93255974501197,0,-0.765,-0.72,0.013,26.4922000727946,90.7422418649151,34.582,34.4042,34.2264,,9000,,
5189,20386.1119573646,1.102,61,2.92154889397595,0,-0.773,-0.725,0.012,26.492198556922,90.7422570891388,34.506,34.3282,34.1504,,9000,,
5190,20387.5959734175,1.076,62,2.5708116024893,0,-0.774,-0.728,0.011,26.4921970841533,90.742271880445,34.516,34.3382,34.1604,,9000,,
5191,20389.0177732895,1.166,61,2.27526498893122,0,-0.76,-0.715,0.012,26.4921956743949,90.7422860389104,34.455,34.2772,34.0994,,9000,,
5192,20390.3622818111,1.13800000000001,62,2.75334770978197,0,-0.765,-0.715,0.011,26.4921943400881,90.7422994395892,34.466,34.2882,34.1104,,9000,,
5193,20391.815664745,1.076,60,3.03199097383816,0,-0.774,-0.729,0.011,26.4921928989542,90.7423139131359,34.527,34.3492,34.1714,,9000,,
5194,20393.3086004153,1.126,61,2.61191325032091,0,-0.773,-0.73,0.009,26.4921914174404,90.7423287922094,34.548,34.3702,34.1924,,9000,,
5195,20394.6521019402,1.178,62,2.91055844918122,0,-0.762,-0.71,0.012,26.492190084563,90.7423421784907,34.512,34.3342,34.1564,,9000,Fence,
5196,20396.4115992126,1.52200000000001,64,2.45474336480764,0,-0.756,-0.702,0.013,26.4921883535968,90.7423595628154,34.744,34.5662,34.3884,,9000,,
5197,20397.9339196672,1.454,64,2.56116658374146,0,-0.763,-0.71,0.015,26.4921868752569,90.7423744099634,35.058,34.8802,34.7024,,9000,,
5198,20399.3432572514,1.48,65,1.92402634002594,0,-0.779,-0.725,0.013,26.492185477868,90.7423884440962,35.119,34.9412,34.7634,,9000,,
5199,20401.365333334,1.1,62,1.64178624747842,0,-0.77,-0.708,0.023,26.4921835056773,90.7424082510027,35.493,35.3152,35.1374,,9000,Fence,
5200,20402.7241083855,0.994,60,1.52124000231672,0,-0.779,-0.723,0.023,26.4921821541667,90.7424213641667,35.392,35.2142,35.0364,,9000,,
5201,20404.1919741947,0.996766572725008,62,1.66277659140646,0,-0.785,-0.715,0.028,26.4921804226353,90.7424363226992,35.4801855138084,35.3023855138084,35.1245855138084,,9000,,
5202,20405.7158699661,0.999640609576282,62,2.3794300996339,0,-0.782,-0.72,0.028,26.4921786180322,90.7424514445319,35.571735306006,35.393935306006,35.216135306006,,9000,,
5203,20407.3052321625,1.00264659631888,62,2.76080666565718,0,-0.78,-0.715,0.027,26.4921767359011,90.742467216002,35.6672096190664,35.4894096190664,35.3116096190664,,9000,,
5204,20408.4478974713,1.00805303991898,63,1.85734261472848,0,-0.778,-0.718,0.023,26.4921753825244,90.7424785567229,35.7326169690264,35.5548169690264,35.3770169690264,,9000,,
5205,20409.0526840604,1.01117267257071,62,2.4243647733801,0,-0.784,-0.717,0.027,26.4921760983955,90.7424725580283,35.6920402534827,35.5142402534827,35.3364402534827,,9000,,
5206,20409.4250090158,1.01256382079476,62,3.44881507993327,0,-0.781,-0.708,0.026,26.4921756574379,90.7424762530655,35.7137216777878,35.5359216777878,35.3581216777878,,9000,,
5207,20410.3177684262,1.01493395468387,62,2.03526117500396,0,-0.781,-0.719,0.024,26.492174600178,90.7424851124492,35.7666713577557,35.5888713577557,35.4110713577557,,9000,,
5208,20411.0925784107,1.01683869145634,62,2.63114841356035,0,-0.79,-0.725,0.028,26.4921736826112,90.7424928012605,35.8127771412923,35.6349771412923,35.4571771412923,,9000,,
5209,20412.3256462495,1.01925183285023,63,2.12912182064865,0,-0.795,-0.725,0.031,26.4921722223966,90.7425050372178,35.8867678364181,35.7089678364181,35.5311678364181,,9000,,
5210,20413.6192559073,1.02185375437704,63,2.06531551905236,0,-0.793,-0.45,0.032,26.4921706904814,90.7425178739843,35.9643213287413,35.7865213287413,35.6087213287413,,9000,,
5211,20414.7889170874,1.02414599197414,63,2.17365787116564,0,-0.798,-0.73,0.033,26.4921693053515,90.7425294807472,36.0345041110669,35.8567041110669,35.6789041110669,,9000,,
5212,20415.9458643254,1.02638878095854,63,1.32658411782774,0,-0.801,-0.728,0.032,26.4921679352784,90.7425409613325,36.1039484643649,35.9261484643649,35.7483484643649,,9000,,
5213,20417.3630788797,1.02915081003545,62,1.38761649409642,0,-0.79,-0.721,0.031,26.4921662569908,90.7425550246034,36.1890004006086,36.0112004006086,35.8334004006086,,9000,,
5214,20418.5258414606,1.03141712280537,62,1.38761649409642,0,-0.79,-0.719,0.031,26.4921648800281,90.7425665629022,36.2587816078405,36.0809816078405,35.9031816078405,,9000,,
5215,20421.5683976647,1.03737820155451,63,1.81533343585347,0,-0.769,-0.704,0.031,26.492161276976,90.7425967547431,36.4413446235033,36.2635446235033,36.0857446235033,,9000,,
5216,20422.9078870405,1.03999211575881,63,1.95541246902736,0,-0.764,-0.693,0.032,26.4921596907262,90.7426100467342,36.5217286512601,36.3439286512601,36.1661286512601,,9000,,
5217,20425.1205039703,1.04430630406127,63,2.02961659789611,0,-0.782,-0.715,0.033,26.4921570704991,90.7426320029224,36.6545134478876,36.4767134478876,36.2989134478876,,9000,,
5218,20427.5334358199,1.04908868876964,63,0,0,-0.776,-0.707,0.033,26.4921542130454,90.7426559469163,36.7992423234473,36.6214423234473,36.4436423234473,,9000,,
5219,20429.8565346713,1.05365547900844,63,0,0,-0.793,-0.719,0.05,26.492151461973,90.7426789994566,36.9386203778841,36.7608203778841,36.5830203778841,,9000,,
5220,20434.4164264713,1.06268244414647,63,0,0,-0.789,-0.721,0.044,26.4921460620182,90.7427242481429,37.212135613138,37.034335613138,36.856535613138,,9000,,
5221,20437.1281831782,1.06798416485094,63,0,0,-0.811,-0.737,0.039,26.4921428506759,90.7427511573869,37.3748608132079,37.1970608132079,37.0192608132079,,9000,,
5222,20437.6761053672,1.07144684087882,62,0,0,-0.787,-0.709,0.034,26.4921422016458,90.7427565958884,37.4053572730544,37.2275572730544,37.0497572730544,,9000,,
5223,20438.4314855277,1.07311094957154,63,0,0,-0.802,-0.725,0.037,26.4921413070878,90.7427640917711,37.450499017637,37.272699017637,37.094899017637,,9000,,
5224,20439.8319895239,1.07583155332403,62,0,0,-0.8,-0.721,0.037,26.4921396485676,90.7427779892102,37.5345569205719,37.3567569205719,37.1789569205719,,9000,,
5225,20441.3343815644,1.07866888570352,63,0,0,-0.791,-0.715,0.044,26.4921378693926,90.7427928976529,37.6248110145871,37.4470110145871,37.2692110145871,,9000,,
5226,20442.7964088278,1.08142584656645,63,0,0,-0.79,-0.712,0.037,26.4921361380175,90.7428074055476,37.7126443767264,37.5348443767264,37.3570443767264,,9000,,
5227,20444.1372750907,1.0839549865464,62,0,0,-0.795,-0.718,0.038,26.4921345501234,90.7428207111454,37.7931981685445,37.6153981685445,37.4375981685445,,9000,,
5228,20445.6049941927,1.08676631306255,63,0,0,-0.798,-0.725,0.035,26.4921328120018,90.7428352755464,37.8813300058352,37.7035300058352,37.5257300058352,,9000,,
5229,20447.0689491225,1.08953022541352,62,0,0,-0.786,-0.717,0.035,26.4921310783393,90.7428498025706,37.9692758711442,37.7914758711442,37.6136758711442,,9000,,
5230,20448.379328677,1.09200000000001,62,0,0,-0.79,-0.721,0.034,26.4921295198333,90.7428624133333,38.048,37.8702,37.6924,,9000,,
5231,20449.6939194295,1.046,62,0,0,-0.787,-0.717,0.034,26.4921281133285,90.7428758911972,38.078,37.9002,37.7224,,9000,,
5232,20451.0575385357,1.024,62,0,0,-0.781,-0.713,0.031,26.4921266502198,90.7428894387159,37.988,37.8102,37.6324,,9000,,
5233,20452.4442979855,0.966000000000001,61,3.20056887308803,0,-0.784,-0.708,0.032,26.4921251613902,90.7429032243811,37.91,37.7322,37.5544,,9000,,
5234,20453.8511058688,1.032,61,2.0773874682534,0,-0.786,-0.718,0.026,26.4921236498394,90.7429172204183,37.854,37.6762,37.4984,,9000,,
5235,20455.2563555074,1,62,1.89826480254925,0,-0.789,-0.717,0.038,26.492122140534,90.7429311956513,37.922,37.7442,37.5664,,9000,,
5236,20456.5727366851,0.932000000000002,61,2.12337080835513,0,-0.79,-0.719,0.04,26.4921207255185,90.7429442978065,37.957,37.7792,37.6014,,9000,,
5237,20458.0649201893,0.996000000000002,62,2.3338039329179,0,-0.79,-0.718,0.044,26.4921191220897,90.7429591445365,38.013,37.8352,37.6574,,9000,,
5238,20459.5249724807,1.024,62,2.15986038481235,0,-0.787,-0.704,0.414,26.492117562885,90.7429735817649,37.842,37.6642,37.4864,,9000,,
5239,20460.9827765698,0.996000000000002,63,1.92420232959383,0,-0.798,-0.723,0.513,26.492115997423,90.7429880769175,37.918,37.7402,37.5624,,9000,,
5240,20462.4960143666,1.032,63,1.96490218386285,0,-0.793,-0.72,0.433,26.4921143705832,90.7430031403745,37.95,37.7722,37.5944,,9000,,
5241,20463.9921707392,1.072,63,2.62445509520949,0,-0.819,-0.745,0.319,26.4921127684062,90.7430179754546,37.814,37.6362,37.4584,,9000,,
5242,20465.3059053602,1.02,62,1.98118170895108,0,-0.796,-0.725,0.231,26.4921113585502,90.7430310297592,37.731,37.5532,37.3754,,9000,,
5243,20466.5225960796,1.014,62,1.79092865189036,0,-0.802,-0.723,0.205,26.4921100564965,90.7430430858782,37.612,37.4342,37.2564,,9000,,
5244,20468.0424536481,1.034,62,2.63000234631336,0,-0.804,-0.729,0.221,26.4921084428458,90.7430580271571,37.371,37.1932,37.0154,,9000,,
5245,20469.4118497035,1.05,63,1.61733396803554,0,-0.796,-0.039,0.19,26.4921069732168,90.7430716348816,37.285,37.1072,36.9294,,9000,,
5246,20470.812043448,1.038,63,2.4297697960685,0,-0.804,-0.729,0.062,26.4921054776739,90.7430854825388,37.123,36.9452,36.7674,,9000,,
5247,20472.1166481441,1.03,62,2.19767141099889,0,-0.804,-0.725,0.061,26.4921040755,90.7430984656539,37.164,36.9862,36.8084,,9000,,
5248,20473.4527009152,1.07400000000001,63,1.63058506719041,0,-0.802,-0.728,0.06,26.4921026532628,90.7431116345288,37.353,37.1752,36.9974,,9000,,
5249,20475.0163302301,1.118,63,2.85830452200736,0,-0.802,-0.729,0.06,26.4921009907933,90.7431270277635,37.587,37.4092,37.2314,,9000,,
5250,20476.3711668859,1.14,63,2.45650899918787,0,-0.8,-0.721,0.045,26.4920995644575,90.7431402345635,37.311,37.1332,36.9554,,9000,,
5251,20477.6128140018,1.09,64,1.45720158302819,0,-0.792,-0.72,0.06,26.4920982426132,90.7431524738397,37.136,36.9582,36.7804,,9000,,
5252,20478.8784032295,1.054,63,0.98238671464786,0,-0.782,-0.707,0.059,26.4920968751111,90.7431646817222,37.153,36.9752,36.7974,,9000,,
5253,20480.414679854,1.096,62,2.08919618594884,0,-0.787,-0.71,0.061,26.4920953857854,90.7431803862145,37.186,37.0082,36.8304,,9000,,
5254,20481.7598799805,1.102,63,2.07916541214736,0,-0.779,-0.465,0.061,26.4920940758917,90.7431937934532,37.154,36.9762,36.7984,,9000,,
5255,20483.1089106032,1.104,63,2.91396084605812,0,-0.776,-0.702,0.095,26.4920927619242,90.7432072423757,37.145,36.9672,36.7894,,9000,,
5256,20484.4139403548,1.104,64,2.46890397711528,0,-0.785,-0.72,0.239,26.4920914907859,90.7432202529134,37.143,36.9652,36.7874,,9000,,
5257,20485.9952466058,1.064,63,2.45331721285725,0,-0.775,-0.718,0.259,26.4920899505576,90.7432360176627,37.136,36.9582,36.7804,,9000,,
5258,20487.3979138487,1.076,63,2.25527530398009,0,-0.781,-0.4,0.288,26.4920885845852,90.7432499988302,37.164,36.9862,36.8084,,9000,,
5259,20488.8216493017,1.082,63,2.04501294446574,0,-0.778,-0.474,0.326,26.4920871984804,90.7432641860444,37.12,36.9422,36.7644,,9000,,
5260,20490.0239492956,1.066,64,1.73444703518031,0,-0.785,-0.73,0.361,26.4920860274042,90.7432761723613,37.124,36.9462,36.7684,,9000,,
5261,20491.6144777101,1.09200000000001,64,2.54861302759614,0,-0.774,-0.519,0.439,26.4920844781795,90.7432920291265,37.129,36.9512,36.7734,,9000,,
5262,20492.9583561929,1.126,64,2.46489208520486,0,-0.785,-0.718,0.53,26.4920831691921,90.7433054269786,37.128,36.9502,36.7724,,9000,,
5263,20494.5380782599,1.178,64,2.49158115849728,0,-0.791,-0.717,0.594,26.4920816311347,90.7433211694088,37.082,36.9042,36.7264,,9000,,
5264,20495.7963920371,1.134,63,2.61741706004705,0,-0.793,-0.725,0.63,26.4920804055015,90.7433337140806,37.088,36.9102,36.7324,,9000,,
5265,20497.3879237129,1.076,64,2.49854939559774,0,-0.784,-0.714,0.714,26.4920788559052,90.7433495745814,37.133,36.9552,36.7774,,9000,,
5266,20498.8922374237,1.076,64,2.33356182678132,0,-0.797,-0.728,0.217,26.4920773840556,90.7433641788333,37.152,36.9742,36.7964,,9000,,
5267,20500.4075619127,1.098,64,2.7223951031037,0,-0.793,-0.721,0.22,26.4920760309515,90.7433796792847,37.092,36.9142,36.7364,,9000,,
5268,20502.0124652581,1.122,64,1.91418149419135,0,-0.795,-0.729,0.204,26.4920745909218,90.7433956791885,37.024,36.8462,36.6684,,9000,,
5269,20503.5629192736,1.12,63,2.53419968069485,0,-0.804,-0.729,0.176,26.4920731994369,90.7434111397004,36.967,36.7892,36.6114,,9000,,
5270,20505.0937608184,1.118,63,2.2479838231055,0,-0.786,-0.71,0.165,26.4920718246464,90.7434264147065,36.958,36.7802,36.6024,,9000,,
5271,20506.6143101751,1.14,64,2.25804418170307,0,-0.796,-0.724,0.184,26.4920704820906,90.7434413315404,36.68,36.5022,36.3244,,9000,,
5272,20507.8321765261,1.1,65,2.17156005045775,0,-0.797,-0.712,0.194,26.4920693892719,90.7434534735887,36.73,36.5522,36.3744,,9000,,
5273,20509.3537493879,1.112,64,2.49061694663465,0,-0.792,-0.599,0.204,26.4920680229614,90.7434686543225,36.755,36.5772,36.3994,,9000,,
5274,20510.7507543551,1.106,64,2.28870886200323,0,-0.801,-0.728,0.173,26.4920667683692,90.7434825937666,36.765,36.5872,36.4094,,9000,,
5275,20512.0056174086,1.106,64,3.10932800381629,0,-0.8,-0.728,0.157,26.4920656419431,90.7434951091775,36.726,36.5482,36.3704,,9000,,
5276,20513.5396604917,1.096,64,2.16960735723356,0,-0.795,-0.205,0.159,26.4920642644423,90.7435104141936,36.752,36.5742,36.3964,,9000,,
5277,20515.1517591141,1.076,64,1.53669622348197,0,-0.797,-0.726,0.149,26.4920628166692,90.7435264999639,36.762,36.5842,36.4064,,9000,,
5278,20516.3321448134,1.07400000000001,65,1.97301364124877,0,-0.791,-0.383,0.215,26.4920617572855,90.7435382704443,36.719,36.5412,36.3634,,9000,,
5279,20517.6545576388,1.104,64,2.68475860411197,0,-0.781,-0.714,0.143,26.4920605763186,90.7435513917835,36.579,36.4012,36.2234,,9000,,
5280,20519.1582679953,1.082,64,2.71189243191832,0,-0.784,-0.72,0.157,26.4920592284405,90.7435663676029,36.672,36.4942,36.3164,,9000,,
5281,20520.3182371014,1.068,65,2.71684389104139,0,-0.786,-0.718,0.146,26.4920581876156,90.7435779318452,36.721,36.5432,36.3654,,9000,,
5282,20521.7511729371,1.082,63,2.25107515583699,0,-0.778,-0.714,0.135,26.4920569007366,90.7435922298935,36.712,36.5342,36.3564,,9000,,
5283,20522.9531161775,1.036,65,1.81123288188038,0,-0.785,-0.724,0.157,26.4920558225407,90.7436042093277,36.77,36.5922,36.4144,,9000,,
5284,20524.17150918,1.056,64,2.41370327428166,0,-0.776,-0.712,0.2,26.4920547283127,90.743616366875,36.77,36.5922,36.4144,,9000,,
5285,20525.7568117541,1.044,64,2.7878972743845,0,-0.781,-0.413,0.273,26.4920533045653,90.7436321855698,36.769,36.5912,36.4134,,9000,,
5286,20527.1919136701,1.044,63,2.28533300011686,0,-0.786,-0.085,0.309,26.4920520157151,90.7436465054576,36.765,36.5872,36.4094,,9000,,
5287,20527.9768593298,1.168,65,2.28533300011686,0,-0.774,-0.713,0.33,26.4920513131813,90.7436543110163,36.83,36.6522,36.4744,,9000,Fence,
5288,20529.2180093926,1.008,64,2.98877118037918,0,-0.78,-0.717,0.074,26.4920510650187,90.7436570682462,35.62,35.4422,35.2644,,9000,,
5289,20530.4414927513,0.984000000000002,64,1.37386051957059,0,-0.775,-0.718,0.068,26.4920500336447,90.7436685274,35.198,35.0202,34.8424,,9000,,
5290,20531.7518757078,0.998000000000005,64,1.66023211110363,0,-0.781,-0.719,0.328,26.4920488581999,90.7436815872496,35.134,34.9562,34.7784,,9000,,
5291,20533.1028650901,1.02800000000001,64,3.13477895859484,0,-0.789,-0.717,0.22,26.4920476486213,90.7436950263302,35.028,34.8502,34.6724,,9000,,
5292,20534.5903396508,1.002,64,3.16291974162525,0,-0.792,-0.728,0.168,26.492046313961,90.7437098551202,34.964,34.7862,34.6084,,9000,,
5293,20536.0562140545,1.032,64,2.64436066797292,0,-0.791,-0.712,0.114,26.4920449984221,90.7437244714437,34.908,34.7302,34.5524,,9000,,
5294,20537.497854825,1.13,65,2.64283800615474,0,-0.8,-0.712,0.106,26.492043708406,90.7437388041793,34.785,34.6072,34.4294,,9000,,
5295,20539.0414647128,1.108,65,2.98407905927779,0,-0.79,-0.712,0.099,26.4920423223867,90.7437542035412,34.817,34.6392,34.4614,,9000,,
5296,20540.4563435782,1.122,65,3.09972471019827,0,-0.798,-0.71,0.088,26.4920410517529,90.7437683208969,34.802,34.6242,34.4464,,9000,,
5297,20541.956639125,1.106,65,2.87923180176353,0,-0.804,-0.712,0.104,26.4920397047654,90.7437832865602,34.84,34.6622,34.4844,,9000,,
